,subject,condition,stimulus,memory_condition,phase,buttonPressedCertainty,Low,High,Low_and_High
3370,16,CS+,tools/electricbreaker.jpg,Old,1,1,0,1,1
3371,16,CS-,animals/ostrich.jpg,Old,1,2,1,0,1
3372,16,CS+,tools/caulkinggun.jpg,New,4,3,0,0,0
3373,16,CS+,tools/viceclamp.jpg,Old,2,2,1,0,1
3374,16,CS-,animals/palmcockatoo.jpg,Old,2,3,0,0,0
3375,16,CS+,tools/electricdrill.jpg,New,4,3,0,0,0
3376,16,CS-,animals/aardvark.jpg,Old,3,2,1,0,1
3377,16,CS-,animals/flounder.jpg,New,4,3,0,0,0
3378,16,CS-,animals/seaslug.jpg,New,4,4,0,0,0
3379,16,CS+,tools/dremel.jpg,New,4,3,0,0,0
3380,16,CS-,animals/waterdragon.jpg,New,4,2,1,0,1
3381,16,CS-,animals/panda.jpg,New,4,3,0,0,0
3382,16,CS+,tools/tubeflaring.jpg,Old,2,1,0,1,1
3383,16,CS+,tools/drillbit.jpg,Old,1,2,1,0,1
3384,16,CS+,tools/transmissionwrench.jpg,Old,1,2,1,0,1
3385,16,CS+,tools/mellonballer.jpg,New,4,3,0,0,0
3386,16,CS-,animals/duck.jpg,Old,2,2,1,0,1
3387,16,CS-,animals/elephantafrican.jpg,Old,3,2,1,0,1
3388,16,CS-,animals/assassinbug.jpg,Old,2,2,1,0,1
3389,16,CS-,animals/crane.jpg,New,4,3,0,0,0
3390,16,CS+,tools/carpetblower.jpg,Old,3,2,1,0,1
3391,16,CS-,animals/tortoise.jpg,New,4,2,1,0,1
3392,16,CS+,tools/benchdogs.jpg,Old,2,1,0,1,1
3393,16,CS+,tools/bucket.jpg,Old,3,3,0,0,0
3394,16,CS+,tools/grapplinghook.jpg,New,4,3,0,0,0
3395,16,CS+,tools/whisk.jpg,New,4,4,0,0,0
3396,16,CS+,tools/magnet.jpg,New,4,3,0,0,0
3397,16,CS-,animals/crow.jpg,Old,1,2,1,0,1
3398,16,CS-,animals/dragonfly.jpg,Old,1,2,1,0,1
3399,16,CS-,animals/skunk.jpg,Old,3,2,1,0,1
3400,16,CS+,tools/treadmill.jpg,Old,3,1,0,1,1
3401,16,CS-,animals/pike.jpg,Old,1,2,1,0,1
3402,16,CS+,tools/whistle.jpg,New,4,3,0,0,0
3403,16,CS+,tools/plunger.jpg,Old,1,1,0,1,1
3404,16,CS+,tools/engine.jpg,New,4,2,1,0,1
3405,16,CS+,tools/cheesegrater.jpg,Old,1,3,0,0,0
3406,16,CS-,animals/octopus.jpg,New,4,3,0,0,0
3407,16,CS-,animals/ladybug.jpg,New,4,3,0,0,0
3408,16,CS-,animals/angelfish.jpg,Old,1,2,1,0,1
3409,16,CS-,animals/ant.jpg,Old,2,3,0,0,0
3410,16,CS+,tools/burnisher.jpg,New,4,3,0,0,0
3411,16,CS-,animals/llama.jpg,Old,3,2,1,0,1
3412,16,CS+,tools/sander.jpg,Old,2,2,1,0,1
3413,16,CS+,tools/vegetablepeeler.jpg,Old,2,3,0,0,0
3414,16,CS-,animals/shark.jpg,Old,2,3,0,0,0
3415,16,CS-,animals/rhino.jpg,Old,3,2,1,0,1
3416,16,CS+,tools/level.jpg,New,4,3,0,0,0
3417,16,CS+,tools/paintbrush.jpg,Old,3,1,0,1,1
3418,16,CS-,animals/koala.jpg,New,4,2,1,0,1
3419,16,CS-,animals/woodlouse.jpg,New,4,3,0,0,0
3420,16,CS+,tools/wateringcan.jpg,New,4,3,0,0,0
3421,16,CS-,animals/prayingmantis.jpg,Old,1,3,0,0,0
3422,16,CS-,animals/monkey.jpg,New,4,3,0,0,0
3423,16,CS-,animals/bullfrog.jpg,New,4,2,1,0,1
3424,16,CS+,tools/screwdriver.jpg,Old,3,3,0,0,0
3425,16,CS-,animals/baldeagle.jpg,Old,2,3,0,0,0
3426,16,CS+,tools/keys.jpg,New,4,4,0,0,0
3427,16,CS+,tools/beadingtool.jpg,Old,1,1,0,1,1
3428,16,CS-,animals/flea.jpg,Old,1,2,1,0,1
3429,16,CS-,animals/finch.jpg,Old,3,2,1,0,1
3430,16,CS+,tools/gong.jpg,Old,1,2,1,0,1
3431,16,CS+,tools/padlock.jpg,Old,3,3,0,0,0
3432,16,CS-,animals/zebra.jpg,Old,3,2,1,0,1
3433,16,CS+,tools/pruner.jpg,Old,2,3,0,0,0
3434,16,CS+,tools/mallet.jpg,Old,2,2,1,0,1
3435,16,CS+,tools/bolt.jpg,New,4,3,0,0,0
3436,16,CS-,animals/snail.jpg,Old,2,3,0,0,0
3437,16,CS-,animals/stickinsect.jpg,New,4,3,0,0,0
3438,16,CS+,tools/microscope.jpg,New,4,2,1,0,1
3439,16,CS-,animals/balloonfish.jpg,New,4,3,0,0,0
3440,16,CS+,tools/ladder.jpg,Old,1,3,0,0,0
3441,16,CS-,animals/caterpillarhawkmoth.jpg,Old,3,2,1,0,1
3442,16,CS-,animals/stinkbug.jpg,New,4,3,0,0,0
3443,16,CS-,animals/orangutan.jpg,New,4,3,0,0,0
3444,16,CS-,animals/pelican.jpg,Old,1,2,1,0,1
3445,16,CS-,animals/hyena.jpg,Old,3,2,1,0,1
3446,16,CS-,animals/dramaderry.jpg,Old,2,3,0,0,0
3447,16,CS+,tools/blackboard.jpg,Old,2,2,1,0,1
3448,16,CS+,tools/faxmachine.jpg,Old,1,1,0,1,1
3449,16,CS+,tools/stapler.jpg,New,4,3,0,0,0
3450,16,CS-,animals/pigeon.jpg,Old,1,2,1,0,1
3451,16,CS+,tools/battery.jpg,New,4,3,0,0,0
3452,16,CS+,tools/measuringtape.jpg,Old,3,2,1,0,1
3453,16,CS+,tools/scratchawl.jpg,New,4,2,1,0,1
3454,16,CS-,animals/armadillo.jpg,New,4,3,0,0,0
3455,16,CS-,animals/firebug.jpg,Old,2,3,0,0,0
3456,16,CS-,animals/beardeddragon.jpg,New,4,2,1,0,1
3457,16,CS+,tools/clamp.jpg,New,4,1,0,1,1
3458,16,CS+,tools/measuringcups.jpg,Old,2,3,0,0,0
3459,16,CS+,tools/workbench.jpg,Old,3,3,0,0,0
3460,16,CS-,animals/marmot.jpg,Old,3,3,0,0,0
3461,16,CS-,animals/crab.jpg,New,4,3,0,0,0
3462,16,CS-,animals/mouse.jpg,Old,2,2,1,0,1
3463,16,CS-,animals/caterpillarpeacockmoth.jpg,Old,1,2,1,0,1
3464,16,CS-,animals/gerbil.jpg,Old,1,2,1,0,1
3465,16,CS+,tools/microwave.jpg,Old,3,2,1,0,1
3466,16,CS+,tools/razorblade.jpg,New,4,2,1,0,1
3467,16,CS+,tools/scissors.jpg,Old,1,3,0,0,0
3468,16,CS+,tools/pick.jpg,New,4,3,0,0,0
3469,16,CS+,tools/rollingpin.jpg,Old,1,3,0,0,0
3470,16,CS-,animals/mink.jpg,Old,2,2,1,0,1
3471,16,CS-,animals/earthworm.jpg,New,4,4,0,0,0
3472,16,CS-,animals/horse.jpg,Old,3,3,0,0,0
3473,16,CS+,tools/solderingtorch.jpg,Old,3,2,1,0,1
3474,16,CS+,tools/telephone.jpg,New,4,3,0,0,0
3475,16,CS+,tools/levelmount.jpg,Old,2,2,1,0,1
3476,16,CS+,tools/ruler.jpg,Old,2,3,0,0,0
3477,16,CS-,animals/tragopan.jpg,New,4,3,0,0,0
3478,16,CS-,animals/wasp.jpg,New,4,3,0,0,0
3479,16,CS+,tools/sawblade.jpg,New,4,4,0,0,0
3480,16,CS-,animals/camel.jpg,Old,2,3,0,0,0
3481,16,CS+,tools/broom.jpg,Old,2,1,0,1,1
3482,16,CS+,tools/jumpercables.jpg,Old,3,2,1,0,1
3483,16,CS+,tools/laptop.jpg,New,4,2,1,0,1
3484,16,CS-,animals/porcupine.jpg,Old,1,2,1,0,1
3485,16,CS-,animals/mahimahi.jpg,Old,2,3,0,0,0
3486,16,CS+,tools/pizzacutter.jpg,New,4,4,0,0,0
3487,16,CS-,animals/caracal.jpg,New,4,4,0,0,0
3488,16,CS-,animals/shrimp.jpg,Old,3,3,0,0,0
3489,16,CS+,tools/carabiner.jpg,New,4,4,0,0,0
3490,16,CS-,animals/owl.jpg,New,4,2,1,0,1
3491,16,CS-,animals/malaysianjunglenymph.jpg,New,4,4,0,0,0
3492,16,CS+,tools/edger.jpg,Old,3,3,0,0,0
3493,16,CS+,tools/hairdryer.jpg,Old,1,4,0,0,0
3494,16,CS-,animals/boar.jpg,Old,1,3,0,0,0
3495,16,CS+,tools/thermometer.jpg,Old,2,1,0,1,1
3496,16,CS-,animals/rooster.jpg,New,4,3,0,0,0
3497,16,CS-,animals/cricket.jpg,Old,3,3,0,0,0
3498,16,CS+,tools/anvil.jpg,New,4,2,1,0,1
3499,16,CS+,tools/plow.jpg,Old,1,1,0,1,1
3500,16,CS-,animals/herring.jpg,Old,2,2,1,0,1
3501,16,CS-,animals/leafinsect.jpg,New,4,2,1,0,1
3502,16,CS+,tools/gardenhose.jpg,Old,1,3,0,0,0
3503,16,CS+,tools/ropeandpulley.jpg,Old,1,3,0,0,0
3504,16,CS-,animals/goldfish.jpg,Old,3,3,0,0,0
3505,16,CS+,tools/sparkplug.jpg,Old,2,1,0,1,1
3506,16,CS-,animals/mole.jpg,Old,1,3,0,0,0
3507,16,CS-,animals/dove.jpg,New,4,3,0,0,0
3508,16,CS+,tools/snowbrush.jpg,New,4,3,0,0,0
3509,16,CS-,animals/sheep.jpg,Old,2,3,0,0,0
3510,16,CS+,tools/flashlight.jpg,New,4,2,1,0,1
3511,16,CS-,animals/slug.jpg,New,4,4,0,0,0
3512,16,CS-,animals/marlin.jpg,New,4,3,0,0,0
3513,16,CS-,animals/flamingo.jpg,Old,3,2,1,0,1
3514,16,CS+,tools/fan.jpg,Old,2,1,0,1,1
3515,16,CS+,tools/camera.jpg,Old,3,2,1,0,1
3516,16,CS-,animals/giraffe.jpg,Old,1,3,0,0,0
3517,16,CS+,tools/hedgeshears.jpg,New,4,2,1,0,1
3518,16,CS+,tools/monkeywrench.jpg,Old,3,3,0,0,0
3519,16,CS+,tools/duster.jpg,New,4,4,0,0,0
3520,16,CS-,animals/cat.jpg,Old,3,3,0,0,0
3521,16,CS-,animals/chipmunk.jpg,Old,2,2,1,0,1
3522,16,CS+,tools/electricsewingmachine.jpg,New,4,2,1,0,1
3523,16,CS-,animals/penguin.jpg,New,4,1,0,1,1
3524,16,CS+,tools/weldinghelmet.jpg,Old,1,2,1,0,1
3525,16,CS+,tools/nailgun.jpg,New,4,3,0,0,0
3526,16,CS+,tools/toaster.jpg,Old,3,2,1,0,1
3527,16,CS-,animals/cod.jpg,New,4,3,0,0,0
3528,16,CS+,tools/duffelbag.jpg,Old,3,2,1,0,1
3529,16,CS+,tools/paintroller.jpg,Old,1,3,0,0,0
3530,16,CS+,tools/tape.jpg,New,4,3,0,0,0
3531,16,CS-,animals/turkey.jpg,Old,2,2,1,0,1
3532,16,CS+,tools/staplegun.jpg,New,4,2,1,0,1
3533,16,CS-,animals/vulture.jpg,New,4,3,0,0,0
3534,16,CS+,tools/woodchipper.jpg,Old,2,1,0,1,1
3535,16,CS-,animals/baboon.jpg,Old,1,2,1,0,1
3536,16,CS-,animals/cranebug.jpg,Old,3,3,0,0,0
3537,16,CS+,tools/routerplane.jpg,Old,2,3,0,0,0
3538,16,CS-,animals/snapper.jpg,Old,1,1,0,1,1
3539,16,CS-,animals/clam.jpg,New,4,3,0,0,0
3540,16,CS+,tools/rake.jpg,Old,1,2,1,0,1
3541,16,CS-,animals/racoon.jpg,Old,3,2,1,0,1
3542,16,CS-,animals/waterbuffalo.jpg,Old,1,3,0,0,0
3543,16,CS+,tools/watch.jpg,New,4,2,1,0,1
3544,16,CS+,tools/blower.jpg,Old,3,1,0,1,1
3545,16,CS+,tools/wrench.jpg,Old,2,2,1,0,1
3546,16,CS+,tools/cuttingboard.jpg,New,4,4,0,0,0
3547,16,CS+,tools/eraser.jpg,Old,2,1,0,1,1
3548,16,CS+,tools/stethoscope.jpg,New,4,2,1,0,1
3549,16,CS+,tools/chisel.jpg,Old,1,2,1,0,1
3550,16,CS-,animals/anteater.jpg,Old,2,3,0,0,0
3551,16,CS-,animals/leopard.jpg,Old,1,2,1,0,1
3552,16,CS-,animals/seal.jpg,Old,2,1,0,1,1
3553,16,CS+,tools/compass.jpg,New,4,4,0,0,0
3554,16,CS-,animals/lizard.jpg,New,4,2,1,0,1
3555,16,CS+,tools/squeegee.jpg,Old,3,1,0,1,1
3556,16,CS-,animals/dockbug2.jpg,New,4,3,0,0,0
3557,16,CS-,animals/lion.jpg,New,4,2,1,0,1
3558,16,CS-,animals/macaw.jpg,New,4,2,1,0,1
3559,16,CS-,animals/canary.jpg,Old,3,2,1,0,1
3560,16,CS+,tools/vicegrips.jpg,New,4,2,1,0,1
3561,16,CS-,animals/carp.jpg,Old,2,2,1,0,1
3562,16,CS+,tools/stove.jpg,Old,1,3,0,0,0
3563,16,CS+,tools/hourglass.jpg,New,4,4,0,0,0
3564,16,CS-,animals/quail.jpg,Old,1,3,0,0,0
3565,16,CS+,tools/airpump.jpg,Old,3,2,1,0,1
3566,16,CS-,animals/partridge.jpg,Old,2,3,0,0,0
3567,16,CS-,animals/lobsterspiny.jpg,New,4,3,0,0,0
3568,16,CS+,tools/hammer.jpg,Old,3,2,1,0,1
3569,16,CS+,tools/spoon.jpg,Old,2,2,1,0,1
3570,16,CS-,animals/ibises.jpg,New,4,3,0,0,0
3571,16,CS-,animals/kangaroo.jpg,New,4,2,1,0,1
3572,16,CS+,tools/vacuumcleaner.jpg,New,4,3,0,0,0
3573,16,CS+,tools/crank.jpg,New,4,3,0,0,0
3574,16,CS-,animals/salmon.jpg,Old,3,3,0,0,0
3575,16,CS-,animals/perch.jpg,Old,3,3,0,0,0
3576,16,CS-,animals/clownfish.jpg,New,4,3,0,0,0
3577,16,CS+,tools/measuringdevice.jpg,Old,2,2,1,0,1
3578,16,CS-,animals/hummingbird.jpg,Old,1,2,1,0,1
3579,16,CS+,tools/wheelbarrow.jpg,Old,1,2,1,0,1
3580,16,CS-,animals/brown_bear.jpg,Old,2,2,1,0,1
3581,16,CS-,animals/toucan.jpg,New,4,3,0,0,0
3582,16,CS-,animals/deer.jpg,New,4,3,0,0,0
3583,16,CS-,animals/cow.jpg,Old,1,3,0,0,0
3584,16,CS+,tools/shoehorn.jpg,Old,1,1,0,1,1
3585,16,CS-,animals/emu.jpg,New,4,3,0,0,0
3586,16,CS-,animals/starfish.jpg,Old,3,1,0,1,1
3587,16,CS-,animals/rabbit.jpg,Old,2,1,0,1,1
3588,16,CS+,tools/magnifyingglass.jpg,New,4,3,0,0,0
3589,16,CS+,tools/weedeater.jpg,Old,2,1,0,1,1
3590,16,CS-,animals/herculesbeetle.jpg,Old,1,2,1,0,1
3591,16,CS+,tools/chainsaw.jpg,Old,3,1,0,1,1
3592,16,CS+,tools/videogamecontroller.jpg,Old,3,2,1,0,1
3593,16,CS+,tools/clippers.jpg,New,4,3,0,0,0
3594,16,CS-,animals/gecko.jpg,New,4,3,0,0,0
3595,16,CS+,tools/shovel.jpg,New,4,3,0,0,0
3596,16,CS+,tools/pliers.jpg,Old,1,3,0,0,0
3597,16,CS+,tools/lawnmower.jpg,Old,2,1,0,1,1
3598,16,CS-,animals/halibut.jpg,Old,3,3,0,0,0
3599,16,CS+,tools/smartphone.jpg,New,4,4,0,0,0
3600,17,CS-,animals/goldfish.jpg,Old,1,1,0,1,1
3601,17,CS-,animals/gerbil.jpg,Old,2,1,0,1,1
3602,17,CS+,tools/measuringtape.jpg,Old,1,1,0,1,1
3603,17,CS-,animals/seaslug.jpg,New,4,3,0,0,0
3604,17,CS+,tools/microwave.jpg,Old,1,1,0,1,1
3605,17,CS+,tools/whistle.jpg,New,4,3,0,0,0
3606,17,CS-,animals/boar.jpg,Old,2,2,1,0,1
3607,17,CS+,tools/gardenhose.jpg,Old,2,1,0,1,1
3608,17,CS-,animals/marmot.jpg,Old,1,2,1,0,1
3609,17,CS-,animals/mouse.jpg,Old,3,3,0,0,0
3610,17,CS+,tools/rollingpin.jpg,Old,2,1,0,1,1
3611,17,CS+,tools/blackboard.jpg,Old,3,1,0,1,1
3612,17,CS+,tools/measuringcups.jpg,Old,3,2,1,0,1
3613,17,CS+,tools/engine.jpg,New,4,2,1,0,1
3614,17,CS-,animals/monkey.jpg,New,4,4,0,0,0
3615,17,CS-,animals/woodlouse.jpg,New,4,2,1,0,1
3616,17,CS-,animals/balloonfish.jpg,New,4,3,0,0,0
3617,17,CS-,animals/herring.jpg,Old,3,2,1,0,1
3618,17,CS+,tools/keys.jpg,New,4,3,0,0,0
3619,17,CS+,tools/caulkinggun.jpg,New,4,2,1,0,1
3620,17,CS+,tools/wateringcan.jpg,New,4,3,0,0,0
3621,17,CS+,tools/dremel.jpg,New,4,4,0,0,0
3622,17,CS+,tools/ruler.jpg,Old,3,4,0,0,0
3623,17,CS+,tools/solderingtorch.jpg,Old,1,1,0,1,1
3624,17,CS-,animals/firebug.jpg,Old,3,2,1,0,1
3625,17,CS+,tools/whisk.jpg,New,4,4,0,0,0
3626,17,CS-,animals/hyena.jpg,Old,1,1,0,1,1
3627,17,CS-,animals/porcupine.jpg,Old,2,1,0,1,1
3628,17,CS-,animals/stickinsect.jpg,New,4,3,0,0,0
3629,17,CS+,tools/hairdryer.jpg,Old,2,1,0,1,1
3630,17,CS+,tools/level.jpg,New,4,2,1,0,1
3631,17,CS+,tools/scissors.jpg,Old,2,1,0,1,1
3632,17,CS-,animals/hermitcrab.jpg,New,4,4,0,0,0
3633,17,CS-,animals/camel.jpg,Old,3,1,0,1,1
3634,17,CS-,animals/octopus.jpg,New,4,3,0,0,0
3635,17,CS-,animals/shrimp.jpg,Old,1,1,0,1,1
3636,17,CS+,tools/edger.jpg,Old,1,1,0,1,1
3637,17,CS-,animals/giraffe.jpg,Old,2,3,0,0,0
3638,17,CS+,tools/broom.jpg,Old,3,1,0,1,1
3639,17,CS-,animals/waterdragon.jpg,New,4,3,0,0,0
3640,17,CS-,animals/crane.jpg,New,4,2,1,0,1
3641,17,CS-,animals/tortoise.jpg,New,4,1,0,1,1
3642,17,CS+,tools/faxmachine.jpg,Old,2,1,0,1,1
3643,17,CS+,tools/fan.jpg,Old,3,1,0,1,1
3644,17,CS+,tools/microscope.jpg,New,4,3,0,0,0
3645,17,CS+,tools/camera.jpg,Old,1,1,0,1,1
3646,17,CS-,animals/highlandcow.jpg,New,4,4,0,0,0
3647,17,CS-,animals/cricket.jpg,Old,1,1,0,1,1
3648,17,CS+,tools/ropeandpulley.jpg,Old,2,1,0,1,1
3649,17,CS+,tools/thermometer.jpg,Old,3,1,0,1,1
3650,17,CS-,animals/bullfrog.jpg,New,4,2,1,0,1
3651,17,CS+,tools/mellonballer.jpg,New,4,3,0,0,0
3652,17,CS-,animals/pelican.jpg,Old,2,2,1,0,1
3653,17,CS+,tools/electricdrill.jpg,New,4,2,1,0,1
3654,17,CS-,animals/mink.jpg,Old,3,3,0,0,0
3655,17,CS-,animals/horse.jpg,Old,1,2,1,0,1
3656,17,CS-,animals/pigeon.jpg,Old,2,1,0,1,1
3657,17,CS-,animals/mahimahi.jpg,Old,3,2,1,0,1
3658,17,CS+,tools/jumpercables.jpg,Old,1,1,0,1,1
3659,17,CS+,tools/grapplinghook.jpg,New,4,4,0,0,0
3660,17,CS-,animals/mole.jpg,Old,2,1,0,1,1
3661,17,CS+,tools/workbench.jpg,Old,1,1,0,1,1
3662,17,CS+,tools/bolt.jpg,New,4,1,0,1,1
3663,17,CS-,animals/sheep.jpg,Old,3,3,0,0,0
3664,17,CS+,tools/lantern.jpg,New,4,1,0,1,1
3665,17,CS-,animals/ladybug.jpg,New,4,3,0,0,0
3666,17,CS-,animals/panda.jpg,New,4,4,0,0,0
3667,17,CS-,animals/koala.jpg,New,4,3,0,0,0
3668,17,CS+,tools/sparkplug.jpg,Old,3,1,0,1,1
3669,17,CS+,tools/levelmount.jpg,Old,3,1,0,1,1
3670,17,CS-,animals/caterpillarpeacockmoth.jpg,Old,2,1,0,1,1
3671,17,CS+,tools/burnisher.jpg,New,4,3,0,0,0
3672,17,CS+,tools/monkeywrench.jpg,Old,1,1,0,1,1
3673,17,CS-,animals/flounder.jpg,New,4,2,1,0,1
3674,17,CS+,tools/plow.jpg,Old,2,1,0,1,1
3675,17,CS-,animals/caterpillarhawkmoth.jpg,Old,1,2,1,0,1
3676,17,CS-,animals/dramaderry.jpg,Old,3,1,0,1,1
3677,17,CS+,tools/ladder.jpg,Old,2,1,0,1,1
3678,17,CS-,animals/flamingo.jpg,Old,1,1,0,1,1
3679,17,CS+,tools/magnet.jpg,New,4,3,0,0,0
3680,17,CS-,animals/baboon.jpg,Old,2,1,0,1,1
3681,17,CS+,tools/rake.jpg,Old,2,1,0,1,1
3682,17,CS+,tools/lawnmower.jpg,Old,3,1,0,1,1
3683,17,CS-,animals/starfish.jpg,Old,1,1,0,1,1
3684,17,CS+,tools/wheelbarrow.jpg,Old,2,2,1,0,1
3685,17,CS-,animals/partridge.jpg,Old,3,3,0,0,0
3686,17,CS-,animals/stinkbug.jpg,New,4,2,1,0,1
3687,17,CS+,tools/spoon.jpg,Old,3,1,0,1,1
3688,17,CS-,animals/slug.jpg,New,4,3,0,0,0
3689,17,CS+,tools/razorblade.jpg,New,4,4,0,0,0
3690,17,CS-,animals/brown_bear.jpg,Old,3,2,1,0,1
3691,17,CS-,animals/halibut.jpg,Old,1,1,0,1,1
3692,17,CS+,tools/stapler.jpg,New,4,3,0,0,0
3693,17,CS+,tools/duster.jpg,New,4,4,0,0,0
3694,17,CS-,animals/crab.jpg,New,4,3,0,0,0
3695,17,CS+,tools/airpump.jpg,Old,1,1,0,1,1
3696,17,CS-,animals/hummingbird.jpg,Old,2,2,1,0,1
3697,17,CS+,tools/duffelbag.jpg,Old,1,1,0,1,1
3698,17,CS-,animals/marlin.jpg,New,4,1,0,1,1
3699,17,CS+,tools/carabiner.jpg,New,4,4,0,0,0
3700,17,CS-,animals/leopard.jpg,Old,2,2,1,0,1
3701,17,CS+,tools/telephone.jpg,New,4,2,1,0,1
3702,17,CS+,tools/eraser.jpg,Old,3,4,0,0,0
3703,17,CS-,animals/dove.jpg,New,4,3,0,0,0
3704,17,CS-,animals/malaysianjunglenymph.jpg,New,4,3,0,0,0
3705,17,CS+,tools/hammer.jpg,Old,1,1,0,1,1
3706,17,CS-,animals/canary.jpg,Old,1,1,0,1,1
3707,17,CS-,animals/anteater.jpg,Old,3,2,1,0,1
3708,17,CS+,tools/pizzacutter.jpg,New,4,3,0,0,0
3709,17,CS+,tools/sawblade.jpg,New,4,4,0,0,0
3710,17,CS-,animals/tragopan.jpg,New,4,3,0,0,0
3711,17,CS-,animals/waterbuffalo.jpg,Old,2,1,0,1,1
3712,17,CS-,animals/cranebug.jpg,Old,1,1,0,1,1
3713,17,CS+,tools/weldinghelmet.jpg,Old,2,1,0,1,1
3714,17,CS+,tools/squeegee.jpg,Old,1,1,0,1,1
3715,17,CS+,tools/woodchipper.jpg,Old,3,1,0,1,1
3716,17,CS+,tools/chisel.jpg,Old,2,1,0,1,1
3717,17,CS-,animals/chipmunk.jpg,Old,3,3,0,0,0
3718,17,CS-,animals/earthworm.jpg,New,4,4,0,0,0
3719,17,CS+,tools/hedgeshears.jpg,New,4,3,0,0,0
3720,17,CS-,animals/caracal.jpg,New,4,4,0,0,0
3721,17,CS+,tools/paintroller.jpg,Old,2,1,0,1,1
3722,17,CS+,tools/battery.jpg,New,4,2,1,0,1
3723,17,CS+,tools/routerplane.jpg,Old,3,1,0,1,1
3724,17,CS+,tools/snowbrush.jpg,New,4,3,0,0,0
3725,17,CS+,tools/toaster.jpg,Old,1,3,0,0,0
3726,17,CS+,tools/flashlight.jpg,New,4,2,1,0,1
3727,17,CS-,animals/turkey.jpg,Old,3,2,1,0,1
3728,17,CS+,tools/shoehorn.jpg,Old,2,1,0,1,1
3729,17,CS-,animals/owl.jpg,New,4,1,0,1,1
3730,17,CS-,animals/beardeddragon.jpg,New,4,3,0,0,0
3731,17,CS-,animals/quail.jpg,Old,2,4,0,0,0
3732,17,CS-,animals/armadillo.jpg,New,4,3,0,0,0
3733,17,CS-,animals/snapper.jpg,Old,2,1,0,1,1
3734,17,CS+,tools/measuringdevice.jpg,Old,3,2,1,0,1
3735,17,CS+,tools/anvil.jpg,New,4,2,1,0,1
3736,17,CS+,tools/videogamecontroller.jpg,Old,1,1,0,1,1
3737,17,CS-,animals/cat.jpg,Old,1,1,0,1,1
3738,17,CS-,animals/carp.jpg,Old,3,1,0,1,1
3739,17,CS-,animals/perch.jpg,Old,1,1,0,1,1
3740,17,CS+,tools/stove.jpg,Old,2,1,0,1,1
3741,17,CS+,tools/chainsaw.jpg,Old,1,1,0,1,1
3742,17,CS-,animals/rabbit.jpg,Old,3,2,1,0,1
3743,17,CS+,tools/wrench.jpg,Old,3,1,0,1,1
3744,17,CS-,animals/salmon.jpg,Old,1,2,1,0,1
3745,17,CS+,tools/weedeater.jpg,Old,3,3,0,0,0
3746,17,CS-,animals/racoon.jpg,Old,1,1,0,1,1
3747,17,CS-,animals/leafinsect.jpg,New,4,4,0,0,0
3748,17,CS-,animals/rooster.jpg,New,4,3,0,0,0
3749,17,CS+,tools/clamp.jpg,New,4,2,1,0,1
3750,17,CS-,animals/herculesbeetle.jpg,Old,2,1,0,1,1
3751,17,CS-,animals/orangutan.jpg,New,4,4,0,0,0
3752,17,CS+,tools/blower.jpg,Old,1,4,0,0,0
3753,17,CS-,animals/seal.jpg,Old,3,1,0,1,1
3754,17,CS-,animals/cow.jpg,Old,2,1,0,1,1
3755,17,CS+,tools/laptop.jpg,New,4,4,0,0,0
3756,17,CS+,tools/pliers.jpg,Old,2,2,1,0,1
3757,17,CS-,animals/wasp.jpg,New,4,3,0,0,0
3758,17,CS+,tools/pick.jpg,New,4,2,1,0,1
3759,17,CS+,tools/scratchawl.jpg,New,4,3,0,0,0
3760,17,CS-,animals/shark.jpg,Old,3,1,0,1,1
3761,17,CS+,tools/vicegrips.jpg,New,4,2,1,0,1
3762,17,CS-,animals/penguin.jpg,New,4,4,0,0,0
3763,17,CS-,animals/emu.jpg,New,4,1,0,1,1
3764,17,CS+,tools/vacuumcleaner.jpg,New,4,4,0,0,0
3765,17,CS-,animals/flea.jpg,Old,2,1,0,1,1
3766,17,CS-,animals/clam.jpg,New,4,4,0,0,0
3767,17,CS+,tools/hourglass.jpg,New,4,3,0,0,0
3768,17,CS-,animals/prayingmantis.jpg,Old,2,1,0,1,1
3769,17,CS+,tools/vegetablepeeler.jpg,Old,3,1,0,1,1
3770,17,CS-,animals/gecko.jpg,New,4,4,0,0,0
3771,17,CS+,tools/drillbit.jpg,Old,2,1,0,1,1
3772,17,CS+,tools/bucket.jpg,Old,1,2,1,0,1
3773,17,CS-,animals/snail.jpg,Old,3,1,0,1,1
3774,17,CS-,animals/tiger.jpg,Old,2,1,0,1,1
3775,17,CS+,tools/viceclamp.jpg,Old,3,1,0,1,1
3776,17,CS+,tools/nailgun.jpg,New,4,3,0,0,0
3777,17,CS+,tools/screwdriver.jpg,Old,1,1,0,1,1
3778,17,CS+,tools/plunger.jpg,Old,2,1,0,1,1
3779,17,CS-,animals/finch.jpg,Old,1,1,0,1,1
3780,17,CS+,tools/transmissionwrench.jpg,Old,2,3,0,0,0
3781,17,CS+,tools/extensioncord.jpg,Old,1,2,1,0,1
3782,17,CS-,animals/zebra.jpg,Old,1,1,0,1,1
3783,17,CS+,tools/mallet.jpg,Old,3,2,1,0,1
3784,17,CS+,tools/shovel.jpg,New,4,1,0,1,1
3785,17,CS-,animals/reindeer.jpg,Old,1,1,0,1,1
3786,17,CS-,animals/macaw.jpg,New,4,2,1,0,1
