"trial","phase","object","toShock","seenBefore","shockedCategory","filename","num","name","onsetFixationCross","onsetForcedChoiceOptions","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedForcedChoice","forcedChoiceRT","buttonPressedCertainty","certaintyRT"
50,3,"tool",0,1,"animals","t_212.png",212,"tbd",142.757450680925,NA,NA,0.635338884664319,0,"2",NA,"1",NA
51,4,"tool",0,0,"animals","t_247.png",247,"tbd",147.477627722884,NA,NA,0.0353830447728748,0,"2",NA,"4",NA
52,4,"animal",0,0,"animals","a_078.png",78,"tbd",152.914978338677,NA,NA,0.4985308330496,0,"2",NA,"1",NA
53,2,"tool",0,1,"animals","t_250.png",250,"tbd",155.366769673997,NA,NA,0.529934170662461,0,"1",NA,"4",NA
54,1,"animal",0,1,"animals","a_147.png",147,"tbd",158.335634934068,NA,NA,0.705520417660591,0,"1",NA,"4",NA
55,4,"tool",0,0,"animals","t_280.png",280,"tbd",160.503904725561,NA,NA,0.589110945597142,0,"2",NA,"4",NA
56,3,"animal",0,1,"animals","a_013.png",13,"tbd",165.757781600474,NA,NA,0.448343237668227,0,"2",NA,"1",NA
57,3,"tool",0,1,"animals","t_355.png",355,"tbd",168.443110699032,NA,NA,0.350979177694736,0,"1",NA,"1",NA
58,2,"tool",0,1,"animals","t_188.png",188,"tbd",171.578785848001,NA,NA,0.106422470350928,0,"2",NA,"4",NA
59,4,"animal",0,0,"animals","a_127.png",127,"tbd",173.129891924822,NA,NA,0.734230195038657,0,"2",NA,"1",NA
60,3,"tool",0,1,"animals","t_265.png",265,"tbd",176.198625843423,NA,NA,0.153099382081244,0,"1",NA,"4",NA
61,1,"animal",0,1,"animals","a_139.png",139,"tbd",177.683271829484,NA,NA,0.595367791113725,0,"1",NA,"4",NA
62,1,"animal",0,1,"animals","a_149.png",149,"tbd",179.668059482701,NA,NA,0.127532691233918,0,"1",NA,"4",NA
63,3,"animal",0,1,"animals","a_171.png",171,"tbd",181.235853670646,NA,NA,0.895379113623578,0,"1",NA,"4",NA
64,4,"tool",0,0,"animals","t_219.png",219,"tbd",183.587664071162,NA,NA,0.606079431977674,0,"1",NA,"1",NA
65,3,"tool",0,1,"animals","t_243.png",243,"tbd",185.839309416222,NA,NA,0.178225248983419,0,"2",NA,"1",NA
66,2,"animal",0,1,"animals","a_033.png",33,"tbd",187.940863462942,NA,NA,0.49715934568152,0,"1",NA,"4",NA
67,4,"animal",0,0,"animals","a_095.png",95,"tbd",189.942270182039,NA,NA,0.504537672508815,0,"1",NA,"1",NA
68,1,"tool",0,1,"animals","t_274.png",274,"tbd",193.261473499445,NA,NA,0.378976777302377,0,"1",NA,"4",NA
69,4,"tool",0,0,"animals","t_203.png",203,"tbd",195.029475258544,NA,NA,0.97835251352355,0,"2",NA,"1",NA
70,4,"tool",0,0,"animals","t_327.png",327,"tbd",201.484217811532,NA,NA,0.649388412127234,0,"2",NA,"4",NA
71,2,"tool",0,1,"animals","t_237.png",237,"tbd",204.603184011397,NA,NA,0.483586817894727,0,"2",NA,"1",NA
72,4,"tool",0,0,"animals","t_311.png",311,"tbd",208.65617063808,NA,NA,0.188309342839352,0,"2",NA,"4",NA
73,1,"animal",0,1,"animals","a_174.png",174,"tbd",210.474198164739,NA,NA,0.261512714930902,0,"1",NA,"1",NA
74,3,"tool",0,1,"animals","t_287.png",287,"tbd",212.742534420055,NA,NA,0.915542376585003,0,"1",NA,"1",NA
